지형지물,관리번호,관리기관,법정동,지번,신호등유무,보도턱낮춤유무,장애인시설유무,X,Y
횡단보도,91779059,용인시,풍덕천동,1124도,Y,Y,N,207848.1,424077.969
횡단보도,91779060,용인시,풍덕천동,1119도,N,N,N,207801.289,424149.654
횡단보도,91779061,용인시,풍덕천동,1133도,N,Y,N,208060.443,424059.631
횡단보도,91779062,용인시,풍덕천동,1133도,Y,Y,Y,208084.294,424042.584
횡단보도,91780001,용인시,풍덕천동,1173도,Y,Y,Y,208423.521,424272.8
횡단보도,91780003,용인시,풍덕천동,1180대,N,Y,N,208426.987,423998.093
횡단보도,91780004,용인시,상현동,29-8도,N,N,N,208333.537,423760.27
횡단보도,91780005,용인시,풍덕천동,1180대,N,Y,N,208459.917,423980.121
횡단보도,91780006,용인시,풍덕천동,1173도,Y,Y,Y,208421.68,424256.005
횡단보도,91780007,용인시,풍덕천동,1173도,N,Y,Y,208438.193,424234.85
횡단보도,91780008,용인시,풍덕천동,1173도,N,Y,Y,208446.734,424233.242
횡단보도,91780009,용인시,풍덕천동,1173도,N,Y,Y,208437.688,424225.676
횡단보도,91780010,용인시,풍덕천동,1173도,N,Y,Y,208447.104,424222.69
횡단보도,91780011,용인시,풍덕천동,1173도,N,Y,Y,208473.73,424188.792
횡단보도,91780012,용인시,풍덕천동,1173도,N,Y,Y,208483.469,424185.994
횡단보도,91780013,용인시,풍덕천동,1173도,N,Y,Y,208474.574,424177.825
횡단보도,91780014,용인시,풍덕천동,1173도,N,Y,Y,208483.769,424176.284
횡단보도,91780015,용인시,풍덕천동,1173도,N,Y,Y,208535.116,424143.344
횡단보도,91780016,용인시,풍덕천동,1173도,N,Y,Y,208539.272,424134.524
횡단보도,91780017,용인시,풍덕천동,1174도,N,Y,Y,208576.123,424112.54
횡단보도,91786001,용인시,성복동,652-9도,Y,Y,N,206867.244,423603.028
횡단보도,91787001,용인시,성복동,42-2도,N,Y,N,206966.581,423671.318
횡단보도,91787002,용인시,성복동,39-6임,N,Y,N,207007.811,423681.302
횡단보도,91787003,용인시,성복동,69-11도,N,Y,Y,206935.316,423710.222
횡단보도,91787004,용인시,성복동,720도,Y,Y,Y,207167.489,423710.823
횡단보도,91787005,용인시,성복동,66-8답,Y,Y,Y,207156.934,423687.576
횡단보도,91787006,용인시,성복동,47-5도,Y,Y,Y,207202.434,423694.839
횡단보도,91787007,용인시,성복동,721도,Y,Y,Y,207193.784,423678.075
횡단보도,91787008,용인시,상현동,860대,N,Y,Y,207218.129,423208.307
횡단보도,91787009,용인시,상현동,847도,N,Y,Y,207324.272,423237.539
횡단보도,91787010,용인시,성복동,37-11도,N,Y,N,207253.051,423571.31
횡단보도,91787011,용인시,성복동,37-9도,N,Y,N,207228.133,423526.503
횡단보도,91787012,용인시,성복동,34-16도,N,Y,N,207247.585,423433.726
횡단보도,91788001,용인시,성복동,721도,Y,Y,N,207369.601,423500.02
횡단보도,91788002,용인시,상현동,721도,Y,Y,N,207389.151,423503.504
횡단보도,91788003,용인시,상현동,82도,Y,Y,N,207373.512,423471.975
횡단보도,91788004,용인시,상현동,847도,N,Y,Y,207363.021,423244.264
횡단보도,91788005,용인시,상현동,847도,N,Y,Y,207370.202,423234.345
횡단보도,91788006,용인시,상현동,847도,N,Y,Y,207402.807,423220.632
횡단보도,91788007,용인시,상현동,847도,Y,Y,Y,207410.587,423209.923
횡단보도,91788008,용인시,상현동,848도,Y,Y,N,207457.187,423181.779
횡단보도,91788009,용인시,상현동,848도,Y,Y,N,207469.067,423187.084
횡단보도,91788013,용인시,상현동,848도,Y,Y,Y,207522.563,423353.039
횡단보도,91788014,용인시,상현동,69-4전,N,Y,Y,207523.037,423383.197
횡단보도,91788015,용인시,상현동,87-25임,Y,Y,Y,207454.832,423427.381
횡단보도,91788016,용인시,상현동,80도,Y,Y,Y,207433.147,423420.722
횡단보도,91788017,용인시,상현동,80도,N,Y,Y,207442.672,423455.838
횡단보도,91788018,용인시,상현동,753-3수,Y,Y,Y,207718.689,423439.475
횡단보도,91788019,용인시,상현동,753-3수,Y,Y,N,207720.7,423421.774
횡단보도,91788020,용인시,상현동,753-3수,Y,Y,N,207707.24,423416.841
횡단보도,91788021,용인시,상현동,753-3수,Y,Y,N,207659.057,423332.477
횡단보도,91788022,용인시,상현동,753-3수,Y,Y,N,207656.573,423315.753
횡단보도,91788023,용인시,상현동,753-3수,Y,Y,Y,207636.674,423311.761
횡단보도,91788025,용인시,상현동,745구,N,Y,Y,207777.496,423361.32
횡단보도,91788501,용인시,상현동,70-5답,N,Y,Y,207534.669,423359.736
횡단보도,91788502,용인시,상현동,848도,Y,Y,Y,207535.655,423348.632
횡단보도,91788503,용인시,상현동,69-5전,N,Y,Y,207539.023,423337.443
횡단보도,91788504,용인시,상현동,755구,N,Y,N,207578.099,423369.058
횡단보도,91788505,용인시,상현동,66-14답,N,Y,Y,207624.34,423317.013
횡단보도,91788506,용인시,상현동,66-14답,Y,Y,Y,207633.78,423327.459
횡단보도,91789001,용인시,상현동,29-12도,N,N,N,208128.987,423638.859
횡단보도,91789002,용인시,상현동,54-2전,Y,Y,Y,207849.628,423298.039
횡단보도,91790001,용인시,보정동,1157도,N,N,N,208260.948,423500.864
횡단보도,91790002,용인시,보정동,1144-2도,N,Y,N,208284.194,423457.687
횡단보도,91796002,용인시,상현동,868도,N,Y,N,206658.619,422950.968
횡단보도,91796003,용인시,상현동,868-2도,N,Y,Y,206767.321,423057.521
횡단보도,91796005,용인시,상현동,846도,N,Y,Y,206855.985,422823.302
횡단보도,91797001,용인시,상현동,846도,N,Y,Y,207046.365,422971.065
횡단보도,91797002,용인시,상현동,846도,N,Y,Y,207043.635,422959.848
횡단보도,91797003,용인시,상현동,848도,Y,Y,N,207348.955,422914.75
횡단보도,91797004,용인시,상현동,844도,Y,Y,Y,207119.279,422731.624
횡단보도,91797005,용인시,상현동,848도,N,N,N,207336.589,422893.502
횡단보도,91797006,용인시,상현동,844도,Y,Y,Y,207280.965,422856.064
횡단보도,91797007,용인시,상현동,844도,Y,Y,Y,207195.442,422789.392
횡단보도,91797008,용인시,상현동,846도,N,Y,N,207176.353,422787.146
횡단보도,91797009,용인시,상현동,845도,Y,Y,Y,207194.088,422765.145
횡단보도,91798001,용인시,상현동,753-3수,Y,Y,N,207541.183,423170.774
횡단보도,91798002,용인시,상현동,753-3수,N,Y,N,207551.247,423159.614
횡단보도,91798003,용인시,상현동,63-6수,Y,Y,N,207542.237,423140.941
횡단보도,91798004,용인시,상현동,257-25도,Y,Y,N,207527.652,423148.163
횡단보도,91798005,용인시,상현동,257-25도,N,Y,N,207528.197,423137.557
횡단보도,91798006,용인시,상현동,237-3전,Y,Y,N,207478.232,423161.639
횡단보도,91798007,용인시,상현동,237-3전,N,Y,Y,207477.833,423146.485
횡단보도,91798008,용인시,상현동,848도,Y,Y,Y,207465.823,423152.031
횡단보도,91798009,용인시,상현동,254-17답,Y,Y,N,207546.069,423073.288
횡단보도,91798010,용인시,상현동,251-2임,Y,Y,N,207554.587,422910.854
횡단보도,91798011,용인시,상현동,250-3답,N,Y,N,207565.263,422901.563
횡단보도,91798012,용인시,상현동,848도,Y,Y,N,207438.341,423001.295
횡단보도,91798013,용인시,상현동,251-2임,N,Y,N,207540.227,422898.288
횡단보도,91798014,용인시,상현동,250-1수,Y,Y,N,207557.273,422886.808
횡단보도,91798015,용인시,상현동,870도,Y,Y,Y,207692.332,422735.325
횡단보도,91798016,용인시,상현동,870도,Y,Y,Y,207701.487,422737.023
횡단보도,91799001,용인시,상현동,870도,Y,Y,Y,207863.894,422694.92
횡단보도,91811501,용인시,동천동,180-6도,Y,Y,Y,209061.25,427004.35
횡단보도,91811502,용인시,동천동,761-1도,Y,Y,Y,209075.1,426991.6
횡단보도,91811503,용인시,동천동,761-1도,Y,Y,Y,209097.443,427011.157
횡단보도,91821002,용인시,동천동,912대,Y,Y,N,208700.062,426996.829
횡단보도,91821009,용인시,동천동,904도,Y,Y,Y,208783.959,426653.699
횡단보도,91821010,용인시,동천동,904도,N,Y,Y,208793.213,426665.098
횡단보도,91821011,용인시,동천동,904도,N,Y,N,208814.283,426664.108
횡단보도,91821012,용인시,동천동,905도,Y,Y,Y,208801.414,426641.472
횡단보도,91821015,용인시,동천동,904도,N,Y,N,208959.542,426650.891
횡단보도,91821016,용인시,동천동,905도,N,Y,N,208948.028,426637.028
횡단보도,91821501,용인시,동천동,904도,Y,Y,Y,209089,426648.913
횡단보도,91821502,용인시,동천동,904도,Y,Y,N,209086.7,426328.225
횡단보도,91821503,용인시,동천동,325-307답,Y,Y,Y,209110.15,426312.475
횡단보도,91822001,용인시,죽전동,1093도,N,Y,N,209283.781,426544.207
횡단보도,91822002,용인시,죽전동,1093도,N,Y,N,209278.742,426510.668
횡단보도,91831001,용인시,동천동,905도,N,Y,N,208682.664,426424.597
횡단보도,91831002,용인시,동천동,905도,N,Y,N,208803.363,426436.544
횡단보도,91831003,용인시,동천동,905도,N,Y,N,208815.028,426425.88
횡단보도,91831004,용인시,동천동,905도,N,Y,N,208792.133,426425.408
횡단보도,91831005,용인시,동천동,905도,N,Y,N,208803.628,426415.416
횡단보도,91831006,용인시,동천동,904도,N,Y,N,208686.836,426324.161
횡단보도,91831007,용인시,동천동,904도,N,Y,N,208793.22,426324.8
횡단보도,91831008,용인시,동천동,904도,N,Y,N,208815.465,426325.398
횡단보도,91831009,용인시,동천동,857-2도,N,Y,N,208804.495,426309.594
횡단보도,91831010,용인시,동천동,857-2도,N,Y,N,208805.112,426246.104
횡단보도,91831011,용인시,동천동,905도,N,Y,N,208949.977,426437.545
횡단보도,91831012,용인시,동천동,905도,N,Y,N,208937.937,426427.085
횡단보도,91831013,용인시,동천동,905도,N,Y,N,208961.521,426427.209
횡단보도,91831014,용인시,동천동,905도,N,Y,N,208949.692,426417.008
횡단보도,91831015,용인시,동천동,904도,N,Y,N,208938.904,426326.736
횡단보도,91831016,용인시,동천동,904도,N,Y,N,208962.824,426326.296
횡단보도,91831017,용인시,동천동,904도,N,Y,N,209056.733,426326.518
횡단보도,91831019,용인시,동천동,857-6도,N,Y,N,209066.528,426313.281
횡단보도,91831020,용인시,동천동,857-4도,N,Y,N,208951.209,426311.029
횡단보도,91831021,용인시,동천동,857-4도,N,Y,N,208951.99,426242.711
횡단보도,91831022,용인시,동천동,857-4도,N,Y,N,208941.476,426233.189
횡단보도,91831023,용인시,동천동,857-3도,N,N,N,208818.142,426231.65
횡단보도,91831024,용인시,동천동,857-2도,N,Y,N,208805.872,426221.914
횡단보도,91831025,용인시,동천동,857-2도,N,Y,N,208806.324,426129.373
횡단보도,91831026,용인시,동천동,857-2도,N,Y,N,208796.479,426119.602
횡단보도,91831027,용인시,동천동,857-2도,N,Y,N,208806.43,426107.681
횡단보도,91831028,용인시,동천동,857-1도,N,Y,N,208685.526,426118.317
횡단보도,91831029,용인시,풍덕천동,748도,Y,Y,N,208688.003,425993.466
횡단보도,91831030,용인시,동천동,857-2도,N,Y,N,208807.782,426014.001
횡단보도,91831031,용인시,풍덕천동,748도,Y,Y,N,208819.902,425995.751
횡단보도,91831032,용인시,풍덕천동,753도,N,Y,N,208795.167,425981.643
횡단보도,91831033,용인시,동천동,857-4도,N,Y,N,208952.416,426222.028
횡단보도,91831034,용인시,동천동,857-4도,N,Y,N,208953.208,426125.198
횡단보도,91831035,용인시,동천동,857-5도,N,Y,N,208965.013,426113.867
횡단보도,91831036,용인시,동천동,857-4도,N,Y,N,208953.003,426103.07
횡단보도,91831037,용인시,동천동,857-4도,N,Y,N,208954.005,426015.401
횡단보도,91831038,용인시,풍덕천동,757도,N,Y,N,208980.956,425982.211
횡단보도,91831041,용인시,동천동,857-5도,N,Y,N,209057.272,426115.115
횡단보도,91831042,용인시,풍덕천동,753도,N,Y,N,208795.488,425957.528
횡단보도,91831501,용인시,풍덕천동,748도,Y,Y,N,209088.2,425996.5
횡단보도,91831502,용인시,동천동,325-222답,Y,Y,Y,209112.1,425973.525
횡단보도,91831503,용인시,풍덕천동,762도,Y,Y,Y,209087.793,425742.494
횡단보도,91831503,용인시,풍덕천동,762도,Y,Y,Y,209087.831,425741.571
횡단보도,91832001,용인시,동천동,220-2도,Y,N,N,209271.002,426504.97
횡단보도,91832002,용인시,죽전동,1100도,N,Y,Y,209226.187,426288.005
횡단보도,91832003,용인시,죽전동,1149구,N,Y,N,209216.913,426235.186
횡단보도,91832004,용인시,죽전동,1137도,N,Y,N,209272.768,426468.579
횡단보도,91832005,용인시,죽전동,832-3대,N,Y,N,209224.379,426218.862
횡단보도,91832006,용인시,죽전동,1000-2전,N,Y,N,209218.695,426139.49
횡단보도,91832007,용인시,죽전동,1002-3전,N,Y,N,209225.955,426131.108
횡단보도,91832008,용인시,죽전동,915구,N,N,N,209403.513,426178.007
횡단보도,91832009,용인시,죽전동,874-1전,N,Y,N,209489.076,425990.193
횡단보도,91832010,용인시,죽전동,874-1전,N,Y,N,209481.921,425984.232
횡단보도,91832011,용인시,죽전동,874-1전,N,Y,N,209475.721,425978.14
횡단보도,91832012,용인시,죽전동,871-5임,N,Y,N,209426.572,425988.839
횡단보도,91832013,용인시,죽전동,869-3답,N,Y,N,209341.302,426021.911
횡단보도,91832014,용인시,죽전동,869-5도,N,Y,N,209344.712,426012.308
횡단보도,91833002,용인시,죽전동,826-3대,N,Y,N,209637.844,426276.648
횡단보도,91833003,용인시,죽전동,876-24임,Y,Y,N,209675.039,425981.102
횡단보도,91833004,용인시,죽전동,876-28임,Y,Y,N,209654.534,425992.748
횡단보도,91833005,용인시,죽전동,1073구,Y,Y,Y,209906.077,425987.066
횡단보도,91833006,용인시,죽전동,527-1답,Y,Y,Y,209916.652,425979.213
횡단보도,91833007,용인시,죽전동,589-13답,Y,Y,Y,209894.573,425979.815
횡단보도,91833008,용인시,죽전동,588-11전,Y,Y,N,209906.074,426119.916
횡단보도,91833009,용인시,죽전동,530-4답,Y,Y,N,209905.597,426092.975
횡단보도,91841001,용인시,풍덕천동,747도,Y,Y,N,208684.058,425733.27
횡단보도,91841002,용인시,풍덕천동,762도,N,Y,N,208808.887,425735.726
횡단보도,91841003,용인시,풍덕천동,753도,N,Y,N,208796.857,425745.225
횡단보도,91841004,용인시,풍덕천동,762도,N,Y,N,208877.927,425736.854
횡단보도,91841004,용인시,풍덕천동,762도,N,Y,N,208877.962,425735.36
횡단보도,91841005,용인시,풍덕천동,753도,N,Y,N,208803.177,425768.01
횡단보도,91841006,용인시,풍덕천동,753도,N,Y,N,208804.051,425812.029
횡단보도,91841007,용인시,풍덕천동,766도,N,Y,N,208871.355,425812.121
횡단보도,91841008,용인시,풍덕천동,766도,N,Y,N,208885.57,425812.384
횡단보도,91841009,용인시,풍덕천동,766도,N,Y,N,208877.265,425805.528
횡단보도,91841010,용인시,풍덕천동,768도,N,Y,N,208877.67,425818.176
횡단보도,91841011,용인시,풍덕천동,753도,N,Y,N,208795.9,425850.911
횡단보도,91841012,용인시,풍덕천동,753도,N,Y,N,208789.215,425858.759
횡단보도,91841013,용인시,풍덕천동,756도,N,Y,N,208803.484,425905.384
횡단보도,91841014,용인시,풍덕천동,753도,N,Y,N,208796.038,425943.849
횡단보도,91841015,용인시,풍덕천동,753도,N,Y,N,208788.588,425950.894
횡단보도,91841016,용인시,풍덕천동,754도,N,Y,N,208802.688,425950.473
횡단보도,91841017,용인시,풍덕천동,756도,N,Y,N,208877.083,425899.96
횡단보도,91841018,용인시,풍덕천동,756도,N,Y,N,208870.148,425906.439
횡단보도,91841019,용인시,풍덕천동,756도,N,Y,N,208885.593,425905.737
횡단보도,91841020,용인시,풍덕천동,756도,N,Y,N,208877.293,425912.829
횡단보도,91841021,용인시,풍덕천동,756도,N,Y,N,208940.547,425913.032
횡단보도,91841022,용인시,풍덕천동,756도,N,Y,N,208933.138,425906.61
횡단보도,91841023,용인시,풍덕천동,756도,N,Y,N,208947.122,425906.739
횡단보도,91841024,용인시,풍덕천동,756도,N,Y,N,208940.623,425900.442
횡단보도,91841025,용인시,풍덕천동,757도,N,Y,N,208973.757,425906.953
횡단보도,91841026,용인시,풍덕천동,757도,N,Y,N,208981.047,425899.221
횡단보도,91841027,용인시,풍덕천동,757도,N,Y,N,208988.147,425906.694
횡단보도,91841028,용인시,풍덕천동,757도,N,Y,N,208981.512,425913.73
횡단보도,91841029,용인시,풍덕천동,766도,N,Y,N,208941.034,425818.885
횡단보도,91841030,용인시,풍덕천동,757도,N,Y,N,208974.459,425813.02
횡단보도,91841031,용인시,풍덕천동,757도,N,Y,N,208982.249,425820.977
횡단보도,91841032,용인시,풍덕천동,757도,N,Y,N,208988.704,425812.912
횡단보도,91841033,용인시,풍덕천동,757도,N,Y,N,208982.104,425805.3
횡단보도,91841034,용인시,풍덕천동,757도,N,Y,N,208976.065,425771.121
횡단보도,91841035,용인시,풍덕천동,757도,N,Y,N,208981.85,425777.755
횡단보도,91841036,용인시,풍덕천동,757도,N,Y,N,208982.105,425764.309
횡단보도,91841037,용인시,풍덕천동,757도,N,Y,N,208988.23,425770.741
횡단보도,91841040,용인시,풍덕천동,757도,N,Y,N,208982.135,425749.843
횡단보도,91842001,용인시,죽전동,858-1대,N,N,N,209350.085,425759.466
횡단보도,91842002,용인시,죽전동,1097-6도,N,Y,N,209389.476,425772.087
횡단보도,91842003,용인시,죽전동,1097-6도,N,N,N,209450.3,425822.162
횡단보도,91843001,용인시,죽전동,881-16도,Y,Y,Y,209654.748,425824.822
횡단보도,91843002,용인시,죽전동,885-2전,Y,Y,N,209674.788,425811.305
횡단보도,91843003,용인시,죽전동,885-2전,Y,Y,N,209716.103,425811.228
횡단보도,91843004,용인시,죽전동,883-1대,N,Y,N,209722.687,425821.054
횡단보도,91843005,용인시,죽전동,887-1도,Y,Y,N,209655.565,425700.983
횡단보도,91843006,용인시,죽전동,521-16임,Y,Y,Y,209906.879,425895.604
횡단보도,91843007,용인시,죽전동,518-1답,N,Y,Y,209898.514,425888.992
횡단보도,91843008,용인시,죽전동,521-16임,N,Y,Y,209915.534,425889.918
횡단보도,91843009,용인시,죽전동,521-16임,Y,Y,Y,209907.219,425882.802
횡단보도,91843010,용인시,죽전동,1073-9구,Y,Y,Y,209909.276,425824.058
횡단보도,91843011,용인시,죽전동,1073-8구,Y,Y,Y,209887.411,425810.694
횡단보도,91843012,용인시,죽전동,1073-9구,Y,Y,Y,209920.641,425811.78
횡단보도,91843013,용인시,죽전동,521-7장,N,Y,Y,209990.295,425802.812
