,충전소명,충전소ID,충전기ID,충전기타입,주소,상세위치,이용가능시간,위도,경도,기관 아이디,기관명,운영기관명,운영기관연락처,충전기상태,상태갱신일시,마지막 충전시작일시,마지막 충전종료일시,충전중 시작일시,파워타입,충전용량,충전방식,지역코드,지역구분 상세 코드,충전소 구분 코드,충전소 구분 상세코드,주차료무료,충전소 안내,이용자 제한,이용제한 사유,삭제 여부,삭제 사유
94,에버랜드 홈브릿지 캐빈호스텔,CV000450,02,02,경기도 용인시 처인구 포곡읍 에버랜드로 199,홈브릿지 캐빈호스텔,24시간 이용가능,37.28929,127.1980408,CV,대영채비,대영채비,1522-2573,2,20221007091030,20221006132853,20221006172856,20220812093500,,,,41,41460,E0,E003,N,,N,,N,
95,한국국토정보공사 용인지사,CV000466,01,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,1,20221007091027,20220920112820,20220920181130,20220920112820,,,,41,41460,A0,A003,Y,,N,,N,
96,한국국토정보공사 용인지사,CV000466,02,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,2,20221007182519,20221007125926,20221007182426,20221007125926,,,,41,41460,A0,A003,Y,,N,,N,
97,한국국토정보공사 용인지사,CV000466,03,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,1,20221007091027,20220927133707,20220927133708,20220927133707,,,,41,41460,A0,A003,Y,,N,,N,
98,한국국토정보공사 용인지사,CV000466,04,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,1,20221007091027,20220916130418,20220916135711,20220916130418,,,,41,41460,A0,A003,Y,,N,,N,
99,한국국토정보공사 용인지사,CV000466,05,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,2,20221010201026,20221010175044,20221010175047,20221010175044,,,,41,41460,A0,A003,Y,,N,,N,
100,한국국토정보공사 용인지사,CV000466,06,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,2,20221007091027,20221004140339,20221004201151,20221004140339,,,,41,41460,A0,A003,Y,,N,,N,
101,한국국토정보공사 용인지사,CV000466,07,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,2,20221007091027,20221005144539,20221005231950,20221005144539,,,,41,41460,A0,A003,Y,,N,,N,
102,한국국토정보공사 용인지사,CV000466,08,02,경기도 용인시 처인구 중부대로 1414,null,09:00~18:00,37.232296,127.201209,CV,대영채비,대영채비㈜,1522-2573,2,20221007091027,20221005151853,20221005220705,20221005151853,,,,41,41460,A0,A003,Y,,N,,N,
103,에버랜드 셔틀버스 승강장,CV000614,01,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,2,20221010191526,20221010183449,20221010191223,20221010183449,,,,41,41460,E0,E003,Y,,N,,N,
104,에버랜드 셔틀버스 승강장,CV000614,02,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,2,20221010233035,20221010222020,20221010232855,20221010222020,,,,41,41460,E0,E003,Y,,N,,N,
105,에버랜드 셔틀버스 승강장,CV000614,03,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,2,20221011152027,20221011143935,20221011151853,20221011143935,,,,41,41460,E0,E003,Y,,N,,N,
106,에버랜드 셔틀버스 승강장,CV000614,04,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,2,20221010190533,20221010180319,20221010190320,20221010180319,,,,41,41460,E0,E003,Y,,N,,N,
107,에버랜드 셔틀버스 승강장,CV000614,05,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,3,20221011150530,20221011150254,20221011150255,20221011150254,,,,41,41460,E0,E003,Y,,N,,N,
108,에버랜드 셔틀버스 승강장,CV000614,06,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,1,20221007091029,20220920134426,20220920140926,20220920134426,,,,41,41460,E0,E003,Y,,N,,N,
109,에버랜드 셔틀버스 승강장,CV000614,07,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,1,20221007091029,20220913224953,20220913234954,20220912175511,,,,41,41460,E0,E003,Y,,N,,N,
110,에버랜드 셔틀버스 승강장,CV000614,08,06,경기도 용인시 처인구 포곡읍 전대로78번길 22-1,null,24시간 이용가능,37.287300698802,127.2179780482,CV,대영채비,대영채비(주),1522-2573,1,20221007091029,20220913111959,20220913121929,20220913111959,,,,41,41460,E0,E003,Y,,N,,N,
111,에버랜드 홈브리지 캐빈호스텔,CV000856,01,06,경기도 용인시 처인구 포곡읍 에버랜드로 199,null,10:00~21:00,37.289491809,127.19730648,CV,대영채비,대영채비(주),1522-2573,2,20221009153029,20221009143004,20221009143007,20221009143004,,,,41,41460,E0,E003,Y,,N,,N,
112,어반런드렛,CV000948,01,02,경기도 용인시 기흥구 용구대로2469번길 47,어반런드렛(실외),09:00~18:00,37.310882000,127.10486299,CV,대영채비,대영채비(주),1522-2573,2,20221010173032,20221010152832,20221010172927,20221010152832,,7,단독,41,41460,G0,G004,Y,,N,,N,
113,어반런드렛,CV000948,02,02,경기도 용인시 기흥구 용구대로2469번길 47,어반런드렛(실외),09:00~18:00,37.310882000,127.10486299,CV,대영채비,대영채비(주),1522-2573,2,20221010163543,20221010153653,20221010163355,20221010153653,,7,단독,41,41460,G0,G004,Y,,N,,N,
114,어반런드렛,CV000948,03,02,경기도 용인시 기흥구 용구대로2469번길 47,어반런드렛(실외),09:00~18:00,37.310882000,127.10486299,CV,대영채비,대영채비(주),1522-2573,2,20221011042543,20221011033400,20221011042223,20221011033400,,7,단독,41,41460,G0,G004,Y,,N,,N,
115,어반런드렛,CV000948,04,02,경기도 용인시 기흥구 용구대로2469번길 47,어반런드렛(실외),09:00~18:00,37.310882000,127.10486299,CV,대영채비,대영채비(주),1522-2573,2,20221010172529,20221010161558,20221010172124,20221010161558,,7,단독,41,41460,G0,G004,Y,,N,,N,
116,유니버스트윈1차오피스텔,CV001103,01,02,경기도 용인시 처인구 명지로40번길 15-9,지하1층 주차장,24시간 이용가능(입주민 외 이용불가),37.231614000,127.18674499,CV,대영채비,대영채비(주),1522-2573,2,20221007215024,20221007191715,20221007214901,20221007191715,,7,단독,41,41460,H0,H001,Y,,Y,입주민 외 이용불가,N,
117,유니버스트윈2차오피스텔,CV001104,01,02,경기도 용인시 처인구 명지로60번길 8-11,지하1층 주차장,24시간 이용가능(입주민 외 이용불가),37.231546999,127.187295,CV,대영채비,대영채비(주),1522-2573,3,20221011123032,20221011122532,20221011122535,20221011122532,,7,단독,41,41460,H0,H001,Y,,Y,입주민 외 이용불가,N,
118,신봉동부센트레빌6단지아파트,EC000090,01,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
119,신봉동부센트레빌6단지아파트,EC000090,02,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221009084329,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
120,신봉동부센트레빌6단지아파트,EC000090,03,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
121,신봉동부센트레빌6단지아파트,EC000090,04,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
122,신봉동부센트레빌6단지아파트,EC000090,05,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
123,신봉동부센트레빌6단지아파트,EC000090,06,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221009193829,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
124,신봉동부센트레빌6단지아파트,EC000090,07,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
125,신봉동부센트레빌6단지아파트,EC000090,08,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221008040927,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
126,신봉동부센트레빌6단지아파트,EC000090,09,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
127,신봉동부센트레빌6단지아파트,EC000090,10,02,경기도 용인시 수지구 신봉1로 216,null,24시간 이용가능,37.332312490,127.06579745,EC,이지차저,(주)이지차저,1544-3332,2,20221007100728,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
128,서홍마을벽산블루밍아파트,EC000224,01,02,경기도 용인시 수지구 신봉1로48번길 45,null,24시간 이용가능,37.3237116,127.0829807,EC,이지차저,이지차저,1544-3332,2,20221007100729,,,,,7,단독,41,41460,H0,H001,Y,,N,,N,
129,서홍마을벽산블루밍아파트,EC000224,02,02,경기도 용인시 수지구 신봉1로48번길 45,null,24시간 이용가능,37.3237116,127.0829807,EC,이지차저,이지차저,1544-3332,2,20221007100729,,,,,7,단독,41,41460,H0,H001,Y,,N,,N,
130,EV충전소 SK톨게이트주유소 (ev Most),EM000011,01,04,경기도 용인시 처인구 백옥대로 1410,null,07:00-22:00,37.260759,127.213156,EM,evMost(현대오일뱅크),evmost,1522-2573,3,20221011151517,,,,,,,41,41460,E0,E007,Y,,N,,N,
131,용인 호수청구아파트,EP190005,01,02,경기도 용인시 기흥구 공세로 226,"B1-B 주차장, B2-E 주차장",24시간 이용가능/외부인 출입제한,37.2400301,127.1025615,EP,이카플러그,이카플러그,1833-4577,2,20221011061931,20221009051019,20221010021023,20221010164905,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
132,용인 호수청구아파트,EP190005,02,02,경기도 용인시 기흥구 공세로 226,"B1-B 주차장, B2-E 주차장",24시간 이용가능/외부인 출입제한,37.2400301,127.1025615,EP,이카플러그,이카플러그,1833-4577,2,20221011141647,20221009061004,20221009111044,20221011101227,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
133,용인 호수청구아파트,EP190005,03,02,경기도 용인시 기흥구 공세로 226,"B1-B 주차장, B2-E 주차장",24시간 이용가능/외부인 출입제한,37.2400301,127.1025615,EP,이카플러그,이카플러그,1833-4577,2,20221010023356,20221007051059,20221008031023,20221007172959,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
134,기흥 금화마을 주공3단지,EP190045,01,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,9,20220718201310,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
135,기흥 금화마을 주공3단지,EP190045,02,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221009222951,20221007021054,20221007121003,20221007020654,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
136,기흥 금화마을 주공3단지,EP190045,03,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221011013956,20221006011051,20221006021056,20220924212035,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
137,기흥 금화마을 주공3단지,EP190045,04,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221009224111,20221005081005,20221006031040,20221001034727,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
138,기흥 금화마을 주공3단지,EP190045,05,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221009222947,20221009021031,20221009111002,20221009024931,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
139,기흥 금화마을 주공3단지,EP190045,06,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221010013310,20221007041039,20221008011051,20221007163039,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
140,기흥 금화마을 주공3단지,EP190045,07,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221009225843,20221009121009,20221009041048,20221009005709,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
141,기흥 금화마을 주공3단지,EP190045,08,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221011084548,20221010021028,20221010121040,20221011064815,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
142,기흥 금화마을 주공3단지,EP190045,09,02,경기도 용인시 기흥구 금화로11번길 10,"입구주차장,307동입구 2기계실,309동입구4기계실옆",24시간 이용가능/외부인 출입제한,37.262462,127.1072185,EP,이카플러그,이카플러그,1833-4577,2,20221011023319,20221008031036,20221008031056,20221008031636,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
143,기흥 광림남교회,EP190051,01,02,경기도 용인시 기흥구 동백죽전대로 245,입구주차타워 1층,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,37.2632871,127.1560157,EP,이카플러그,이카플러그,1833-4577,2,20221009225505,20221009121039,20221009071046,20221009002439,,7,단독,41,41460,I0,I002,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
144,기흥 광림남교회,EP190051,02,02,경기도 용인시 기흥구 동백죽전대로 245,입구주차타워 1층,24시간 이용가능/시설 상황에 따라 이용이 제한될 수 있습니다,37.2632871,127.1560157,EP,이카플러그,이카플러그,1833-4577,2,20221009225652,20221002071023,20221002091025,20220911073202,,7,단독,41,41460,I0,I002,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,
145,기흥 삼정아파트,EP190053,01,02,경기도 용인시 기흥구 사은로 64,"101동 지하출입구 외벽,102동 지하출입구 두번째기둥뒤,103동 지하출입구 6번기둥옆",24시간 이용가능/외부인 출입제한,37.2550937,127.1125646,EP,이카플러그,이카플러그,1833-4577,2,20221010002310,,,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
146,기흥 삼정아파트,EP190053,02,02,경기도 용인시 기흥구 사은로 64,"101동 지하출입구 외벽,102동 지하출입구 두번째기둥뒤,103동 지하출입구 6번기둥옆",24시간 이용가능/외부인 출입제한,37.2550937,127.1125646,EP,이카플러그,이카플러그,1833-4577,2,20221011023405,20220505060553,20220505090525,20220505183653,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
147,기흥 삼정아파트,EP190053,03,02,경기도 용인시 기흥구 사은로 64,"101동 지하출입구 외벽,102동 지하출입구 두번째기둥뒤,103동 지하출입구 6번기둥옆",24시간 이용가능/외부인 출입제한,37.2550937,127.1125646,EP,이카플러그,이카플러그,1833-4577,2,20221009224638,20220902110948,20220903010911,20220902235248,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
148,기흥 삼정아파트,EP190053,04,02,경기도 용인시 기흥구 사은로 64,"101동 지하출입구 외벽,102동 지하출입구 두번째기둥뒤,103동 지하출입구 6번기둥옆",24시간 이용가능/외부인 출입제한,37.2550937,127.1125646,EP,이카플러그,이카플러그,1833-4577,2,20221011021310,20210322100357,20210322010326,,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
149,용인 신촌마을포스홈타운2단지,EP190072,01,02,경기도 용인시 기흥구 신촌로47번길 11,305동앞 1층주차장,24시간 이용가능/외부인 출입제한,37.3086298,127.1087369,EP,이카플러그,이카플러그,1833-4577,2,20221009223958,20221007081046,20221007101023,20221008175942,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
150,용인 신촌마을포스홈타운2단지,EP190072,02,02,경기도 용인시 기흥구 신촌로47번길 11,305동앞 1층주차장,24시간 이용가능/외부인 출입제한,37.3086298,127.1087369,EP,이카플러그,이카플러그,1833-4577,2,20221011142411,20221008051047,20221008071046,20221008174447,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
151,용인 신촌마을포스홈타운2단지,EP190072,03,02,경기도 용인시 기흥구 신촌로47번길 11,305동앞 1층주차장,24시간 이용가능/외부인 출입제한,37.3086298,127.1087369,EP,이카플러그,이카플러그,1833-4577,2,20221011075048,20221005101041,20221006011012,20220929173100,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
152,용인 신촌마을포스홈타운2단지,EP190072,04,02,경기도 용인시 기흥구 신촌로47번길 11,305동앞 1층주차장,24시간 이용가능/외부인 출입제한,37.3086298,127.1087369,EP,이카플러그,이카플러그,1833-4577,2,20221010232633,20221010091007,20221010101030,20221010190409,,7,단독,41,41460,H0,H001,Y,,Y,거주자외 출입제한,N,
