노선번호,노선명,노선별정류장순번,정류장번호,정류장명,위도,경도,데이터기준일
250000301,3-S,48,250001324,퇴계우체국,37.859620,127.723260,2021-09-09
250000301,3-S,49,250001620,남춘천초교,37.860410,127.721870,2021-09-09
250000301,3-S,50,250001902,열린공원,37.861530,127.720530,2021-09-09
250000301,3-S,51,250002080,시외버스터미널,37.863680,127.719890,2021-09-09
250000301,3-S,52,250001759,춘천우체국,37.865860,127.720060,2021-09-09
250000301,3-S,53,250001984,풍물시장,37.867340,127.717390,2021-09-09
250000301,3-S,54,250001988,온의금호1차,37.868880,127.716140,2021-09-09
250000301,3-S,55,250001683,공지천사거리,37.874210,127.714740,2021-09-09
250000301,3-S,56,250001352,춘천중학교,37.874870,127.717180,2021-09-09
250000301,3-S,57,250001348,춘천초등학교,37.876080,127.720960,2021-09-09
250000301,3-S,58,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250000301,3-S,59,250001498,명동입구,37.879120,127.726270,2021-09-09
250000301,3-S,60,250001279,한국은행,37.882250,127.728590,2021-09-09
250000301,3-S,61,250001359,춘천시청별관,37.881470,127.732940,2021-09-09
250000301,3-S,62,250001263,향교,37.881770,127.735140,2021-09-09
250000301,3-S,63,250001275,한림대학교,37.883160,127.737250,2021-09-09
250000301,3-S,64,250026527,성심경로당,37.881400,127.739710,2021-09-09
250000301,3-S,65,250002228,봉의중학교,37.879150,127.741590,2021-09-09
250000301,3-S,66,250001337,크로바A,37.880710,127.745030,2021-09-09
250000301,3-S,67,250001294,포스코후문,37.881570,127.746960,2021-09-09
250000301,3-S,68,250001331,토우시장,37.884270,127.747380,2021-09-09
250000301,3-S,69,250026643,강원도시가스,37.885910,127.747900,2021-09-09
250000301,3-S,70,250001874,정부합동청사,37.888440,127.749660,2021-09-09
250000301,3-S,71,250001378,기계공고,37.891460,127.749190,2021-09-09
250000301,3-S,72,250001212,후평동종점,37.893770,127.748850,2021-09-09
250000301,3-S,73,250026778,장학교차로,37.893860,127.755620,2021-09-09
250000301,3-S,74,250026921,춘천여고앞,37.885980,127.761550,2021-09-09
250000400,4,1,250001211,후평동종점,37.893240,127.748670,2021-09-09
250000400,4,2,250001377,춘천기계공고,37.891110,127.749000,2021-09-09
250000400,4,3,250001873,정부합동청사,37.888880,127.749280,2021-09-09
250000400,4,4,250001194,산림조합강원본부,37.886990,127.753220,2021-09-09
250000400,4,5,250001517,양지교,37.885470,127.755610,2021-09-09
250000400,4,6,250001512,만천초교,37.882690,127.758140,2021-09-09
250000400,4,7,250001508,동면만천농협,37.881700,127.761000,2021-09-09
250000400,4,8,250026531,유앤아이A,37.879810,127.763240,2021-09-09
250000400,4,9,250026533,동신장로교회,37.878070,127.759560,2021-09-09
250000400,4,10,250001215,후평주공4단지,37.876240,127.756960,2021-09-09
250000400,4,11,250001213,후평주공4단지후문,37.874920,127.757630,2021-09-09
250000400,4,12,250001409,청실A,37.873380,127.758330,2021-09-09
250000400,4,13,250026658,롯데마트석사점,37.866720,127.758320,2021-09-09
250000400,4,14,250001644,그랜드A,37.866830,127.756300,2021-09-09
250000400,4,15,250002144,석사대우A,37.869080,127.756380,2021-09-09
250000400,4,16,250002150,석사2지구A,37.870270,127.756970,2021-09-09
250000400,4,17,250001410,청실A,37.873220,127.758560,2021-09-09
250000400,4,18,250001214,후평주공4단지후문,37.874950,127.757780,2021-09-09
250000400,4,19,250001216,대우A,37.876240,127.757090,2021-09-09
250000400,4,20,250001218,후평3동행복센터,37.876460,127.754800,2021-09-09
250000400,4,21,250001804,우미린후문,37.877210,127.751930,2021-09-09
250000400,4,22,250001853,일성트루엘A,37.877490,127.748490,2021-09-09
250000400,4,23,250002238,푸른언덕공원,37.876190,127.745520,2021-09-09
250000400,4,24,250001750,강원대학병원,37.874710,127.742920,2021-09-09
250000400,4,25,250001678,춘천청소년수련관,37.874370,127.740980,2021-09-09
250000400,4,26,250001230,중부지구대,37.875790,127.737870,2021-09-09
250000400,4,27,250001545,동부시장,37.876590,127.734280,2021-09-09
250000400,4,28,250001914,육림고개,37.877170,127.730710,2021-09-09
250000400,4,29,250002077,명동입구,37.879610,127.728650,2021-09-09
250000400,4,30,250002029,명동입구,37.879710,127.726680,2021-09-09
250000400,4,31,250001848,중앙시장/중앙초교,37.878350,127.724990,2021-09-09
250000400,4,32,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250000400,4,33,250001349,춘천시보건소,37.876210,127.720840,2021-09-09
250000400,4,34,250001353,춘천중학교,37.875270,127.717690,2021-09-09
250000400,4,35,250001684,공지사거리,37.874310,127.714600,2021-09-09
250000400,4,36,250002083,공지천분수대,37.871960,127.708220,2021-09-09
250000400,4,37,250002190,삼천동사거리,37.869410,127.707000,2021-09-09
250000400,4,38,250026528,춘추로입구,37.866610,127.712420,2021-09-09
250000400,4,39,250026512,럭키아파트후문,37.864610,127.715890,2021-09-09
250000400,4,40,250002078,시외버스터미널,37.862910,127.717680,2021-09-09
250000400,4,41,250027137,안마산로입구,37.859030,127.717540,2021-09-09
250000400,4,42,250027088,남춘천여중,37.857850,127.721010,2021-09-09
250000400,4,43,250027085,한숲시티A,37.853160,127.729470,2021-09-09
250000400,4,44,250026543,홈플러스,37.850790,127.735240,2021-09-09
250000400,4,45,250001330,퇴계금호A,37.849070,127.738810,2021-09-09
250000400,4,46,250001312,퇴계주공9차,37.847670,127.740830,2021-09-09
250000400,4,47,250001596,대룡중학교,37.848170,127.743660,2021-09-09
250000400,4,48,250001170,뜨란채A,37.849850,127.744130,2021-09-09
250000400,4,49,250002017,퇴계주공6단지,37.851240,127.743000,2021-09-09
250000400,4,50,250002129,현진에버빌2차,37.852800,127.741540,2021-09-09
250000400,4,51,250026660,스무숲입구,37.850550,127.748700,2021-09-09
250000400,4,52,250002018,현진에버빌1차,37.850340,127.747350,2021-09-09
250000400,4,53,250001304,투탑시티,37.850540,127.744130,2021-09-09
250000400,4,54,250002126,성원초등학교,37.848130,127.743390,2021-09-09
250000400,4,55,250001313,퇴계주공7단지,37.847840,127.740920,2021-09-09
250000400,4,56,250001310,퇴계한주A,37.849190,127.738980,2021-09-09
250000400,4,57,250001309,홈플러스,37.850900,127.735440,2021-09-09
250000400,4,58,250027086,한숲시티A,37.853370,127.729750,2021-09-09
250000400,4,59,250027087,남춘천여중,37.858260,127.720500,2021-09-09
250000400,4,60,250002252,배나무골,37.859950,127.717450,2021-09-09
250000400,4,61,250002079,시외버스터미널,37.863760,127.717240,2021-09-09
250000400,4,62,250026513,럭키아파트후문,37.864830,127.716020,2021-09-09
250000400,4,63,250026511,춘추로입구,37.866840,127.712590,2021-09-09
250000400,4,64,250002189,삼천동사거리,37.869060,127.707040,2021-09-09
250000400,4,65,250002082,시립청소년도서관,37.871370,127.708410,2021-09-09
250000400,4,66,250001683,공지천사거리,37.874210,127.714740,2021-09-09
250000400,4,67,250001352,춘천중학교,37.874870,127.717180,2021-09-09
250000400,4,68,250001348,춘천초등학교,37.876080,127.720960,2021-09-09
250000400,4,69,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250000400,4,70,250001498,명동입구,37.879120,127.726270,2021-09-09
250000400,4,71,250002076,명동입구,37.878740,127.729120,2021-09-09
250000400,4,72,250001913,육림고개,37.877210,127.730440,2021-09-09
250000400,4,73,250001544,동부시장,37.876320,127.733450,2021-09-09
250000400,4,74,250001229,중부지구대,37.875410,127.738320,2021-09-09
250000400,4,75,250001677,춘천청소년수련관,37.874040,127.741350,2021-09-09
250000400,4,76,250001749,강원대학병원,37.874760,127.743130,2021-09-09
250000400,4,77,250002237,푸른언덕공원,37.876360,127.746250,2021-09-09
250000400,4,78,250001205,후평중학교,37.877330,127.748380,2021-09-09
250000400,4,79,250001805,한국국토정보공사,37.878030,127.751100,2021-09-09
250000400,4,80,250001217,후평3동행복센터,37.876240,127.753710,2021-09-09
250000400,4,81,250001215,후평주공4단지,37.876240,127.756960,2021-09-09
250000400,4,82,250001213,후평주공4단지후문,37.874920,127.757630,2021-09-09
250000400,4,83,250001409,청실A,37.873380,127.758330,2021-09-09
250000400,4,84,250002149,석사2지구A,37.870480,127.756770,2021-09-09
250000400,4,85,250002141,석사부영A,37.869100,127.756080,2021-09-09
250000400,4,86,250001964,그랜드A,37.866960,127.756050,2021-09-09
250000400,4,87,250026659,롯데마트석사점,37.866720,127.758460,2021-09-09
250000400,4,88,250001410,청실A,37.873220,127.758560,2021-09-09
250000400,4,89,250001214,후평주공4단지후문,37.874950,127.757780,2021-09-09
250000400,4,90,250001216,대우A,37.876240,127.757090,2021-09-09
250000400,4,91,250026534,구름다리주유소,37.877910,127.759650,2021-09-09
250000400,4,92,250026532,유앤아이A,37.879700,127.763370,2021-09-09
250000400,4,93,250001509,동면만천농협,37.881920,127.760730,2021-09-09
250000400,4,94,250001515,만천초교,37.882640,127.758620,2021-09-09
250000400,4,95,250001516,양지교,37.885200,127.755930,2021-09-09
250000400,4,96,250001193,산림조합강원본부,37.887240,127.753650,2021-09-09
250000400,4,97,250001874,정부합동청사,37.888440,127.749660,2021-09-09
250000400,4,98,250001378,기계공고,37.891460,127.749190,2021-09-09
250000400,4,99,250001212,후평동종점,37.893770,127.748850,2021-09-09
250000401,4-S,1,250001211,후평동종점,37.893240,127.748670,2021-09-09
250000401,4-S,2,250001377,춘천기계공고,37.891110,127.749000,2021-09-09
250000401,4-S,3,250001873,정부합동청사,37.888880,127.749280,2021-09-09
250000401,4-S,4,250001194,산림조합강원본부,37.886990,127.753220,2021-09-09
250000401,4-S,5,250001517,양지교,37.885470,127.755610,2021-09-09
250000401,4-S,6,250001512,만천초교,37.882690,127.758140,2021-09-09
250000401,4-S,7,250001508,동면만천농협,37.881700,127.761000,2021-09-09
250000401,4-S,8,250026531,유앤아이A,37.879810,127.763240,2021-09-09
250000401,4-S,9,250026533,동신장로교회,37.878070,127.759560,2021-09-09
250000401,4-S,10,250001215,후평주공4단지,37.876240,127.756960,2021-09-09
250000401,4-S,11,250001213,후평주공4단지후문,37.874920,127.757630,2021-09-09
250000401,4-S,12,250001409,청실A,37.873380,127.758330,2021-09-09
250000401,4-S,13,250026658,롯데마트석사점,37.866720,127.758320,2021-09-09
250000401,4-S,14,250001644,그랜드A,37.866830,127.756300,2021-09-09
250000401,4-S,15,250002144,석사대우A,37.869080,127.756380,2021-09-09
250000401,4-S,16,250002150,석사2지구A,37.870270,127.756970,2021-09-09
250000401,4-S,17,250001410,청실A,37.873220,127.758560,2021-09-09
250000401,4-S,18,250001214,후평주공4단지후문,37.874950,127.757780,2021-09-09
250000401,4-S,19,250001216,대우A,37.876240,127.757090,2021-09-09
250000401,4-S,20,250001218,후평3동행복센터,37.876460,127.754800,2021-09-09
250000401,4-S,21,250001804,우미린후문,37.877210,127.751930,2021-09-09
250000401,4-S,22,250001853,일성트루엘A,37.877490,127.748490,2021-09-09
250000401,4-S,23,250002238,푸른언덕공원,37.876190,127.745520,2021-09-09
250000401,4-S,24,250001750,강원대학병원,37.874710,127.742920,2021-09-09
250000401,4-S,25,250001678,춘천청소년수련관,37.874370,127.740980,2021-09-09
250000401,4-S,26,250001230,중부지구대,37.875790,127.737870,2021-09-09
250000401,4-S,27,250001545,동부시장,37.876590,127.734280,2021-09-09
250000401,4-S,28,250001914,육림고개,37.877170,127.730710,2021-09-09
250000401,4-S,29,250002077,명동입구,37.879610,127.728650,2021-09-09
250000401,4-S,30,250002029,명동입구,37.879710,127.726680,2021-09-09
250000401,4-S,31,250001848,중앙시장/중앙초교,37.878350,127.724990,2021-09-09
250000401,4-S,32,250001202,중앙시장환승센터,37.877070,127.723080,2021-09-09
250000401,4-S,33,250001349,춘천시보건소,37.876210,127.720840,2021-09-09
250000401,4-S,34,250001353,춘천중학교,37.875270,127.717690,2021-09-09
250000401,4-S,35,250001684,공지사거리,37.874310,127.714600,2021-09-09
250000401,4-S,36,250002083,공지천분수대,37.871960,127.708220,2021-09-09
250000401,4-S,37,250002190,삼천동사거리,37.869410,127.707000,2021-09-09
250000401,4-S,38,250026528,춘추로입구,37.866610,127.712420,2021-09-09
250000401,4-S,39,250026512,럭키아파트후문,37.864610,127.715890,2021-09-09
250000401,4-S,40,250002078,시외버스터미널,37.862910,127.717680,2021-09-09
250000401,4-S,41,250027137,안마산로입구,37.859030,127.717540,2021-09-09
250000401,4-S,42,250027088,남춘천여중,37.857850,127.721010,2021-09-09
250000401,4-S,43,250027085,한숲시티A,37.853160,127.729470,2021-09-09
250000401,4-S,44,250026543,홈플러스,37.850790,127.735240,2021-09-09
250000401,4-S,45,250001330,퇴계금호A,37.849070,127.738810,2021-09-09
250000401,4-S,46,250001312,퇴계주공9차,37.847670,127.740830,2021-09-09
250000401,4-S,47,250001596,대룡중학교,37.848170,127.743660,2021-09-09
250000401,4-S,48,250001170,뜨란채A,37.849850,127.744130,2021-09-09
250000401,4-S,49,250002017,퇴계주공6단지,37.851240,127.743000,2021-09-09
250000401,4-S,50,250002129,현진에버빌2차,37.852800,127.741540,2021-09-09
250000401,4-S,51,250026660,스무숲입구,37.850550,127.748700,2021-09-09
250000401,4-S,52,250002018,현진에버빌1차,37.850340,127.747350,2021-09-09
250000401,4-S,53,250001304,투탑시티,37.850540,127.744130,2021-09-09
250000401,4-S,54,250002126,성원초등학교,37.848130,127.743390,2021-09-09
250000401,4-S,55,250001313,퇴계주공7단지,37.847840,127.740920,2021-09-09
250000401,4-S,56,250001310,퇴계한주A,37.849190,127.738980,2021-09-09
250000401,4-S,57,250001309,홈플러스,37.850900,127.735440,2021-09-09
250000401,4-S,58,250027086,한숲시티A,37.853370,127.729750,2021-09-09
250000401,4-S,59,250027087,남춘천여중,37.858260,127.720500,2021-09-09
250000401,4-S,60,250002252,배나무골,37.859950,127.717450,2021-09-09
250000401,4-S,61,250002079,시외버스터미널,37.863760,127.717240,2021-09-09
250000401,4-S,62,250026513,럭키아파트후문,37.864830,127.716020,2021-09-09
250000401,4-S,63,250026511,춘추로입구,37.866840,127.712590,2021-09-09
250000401,4-S,64,250002189,삼천동사거리,37.869060,127.707040,2021-09-09
250000401,4-S,65,250002082,시립청소년도서관,37.871370,127.708410,2021-09-09
250000401,4-S,66,250001683,공지천사거리,37.874210,127.714740,2021-09-09
250000401,4-S,67,250001352,춘천중학교,37.874870,127.717180,2021-09-09
250000401,4-S,68,250001348,춘천초등학교,37.876080,127.720960,2021-09-09
250000401,4-S,69,250001847,중앙시장환승센터,37.877490,127.724200,2021-09-09
250000401,4-S,70,250001498,명동입구,37.879120,127.726270,2021-09-09
250000401,4-S,71,250002076,명동입구,37.878740,127.729120,2021-09-09
250000401,4-S,72,250001913,육림고개,37.877210,127.730440,2021-09-09
250000401,4-S,73,250001544,동부시장,37.876320,127.733450,2021-09-09
250000401,4-S,74,250001229,중부지구대,37.875410,127.738320,2021-09-09
250000401,4-S,75,250001677,춘천청소년수련관,37.874040,127.741350,2021-09-09
250000401,4-S,76,250001749,강원대학병원,37.874760,127.743130,2021-09-09
250000401,4-S,77,250002237,푸른언덕공원,37.876360,127.746250,2021-09-09
250000401,4-S,78,250001205,후평중학교,37.877330,127.748380,2021-09-09
250000401,4-S,79,250001805,한국국토정보공사,37.878030,127.751100,2021-09-09
250000401,4-S,80,250001217,후평3동행복센터,37.876240,127.753710,2021-09-09
250000401,4-S,81,250001215,후평주공4단지,37.876240,127.756960,2021-09-09
250000401,4-S,82,250001213,후평주공4단지후문,37.874920,127.757630,2021-09-09
250000401,4-S,83,250001409,청실A,37.873380,127.758330,2021-09-09
250000401,4-S,84,250002149,석사2지구A,37.870480,127.756770,2021-09-09
250000401,4-S,85,250002141,석사부영A,37.869100,127.756080,2021-09-09
250000401,4-S,86,250001964,그랜드A,37.866960,127.756050,2021-09-09
250000401,4-S,87,250026659,롯데마트석사점,37.866720,127.758460,2021-09-09
250000401,4-S,88,250001410,청실A,37.873220,127.758560,2021-09-09
250000401,4-S,89,250001214,후평주공4단지후문,37.874950,127.757780,2021-09-09
250000401,4-S,90,250001216,대우A,37.876240,127.757090,2021-09-09
250000401,4-S,91,250026534,구름다리주유소,37.877910,127.759650,2021-09-09
250000401,4-S,92,250026532,유앤아이A,37.879700,127.763370,2021-09-09
250000401,4-S,93,250001509,동면만천농협,37.881920,127.760730,2021-09-09
250000401,4-S,94,250001515,만천초교,37.882640,127.758620,2021-09-09
250000401,4-S,95,250001516,양지교,37.885200,127.755930,2021-09-09
250000401,4-S,96,250001193,산림조합강원본부,37.887240,127.753650,2021-09-09
250000401,4-S,97,250001874,정부합동청사,37.888440,127.749660,2021-09-09
250000401,4-S,98,250001563,도민일보,37.890510,127.744850,2021-09-09
250000401,4-S,99,250001540,동산A,37.889210,127.742110,2021-09-09
250000401,4-S,100,250002127,한림대학교,37.883500,127.738310,2021-09-09
250000500,5,1,250001211,후평동종점,37.893240,127.748670,2021-09-09
250000500,5,2,250001377,춘천기계공고,37.891110,127.749000,2021-09-09
250000500,5,3,250001873,정부합동청사,37.888880,127.749280,2021-09-09
250000500,5,4,250001194,산림조합강원본부,37.886990,127.753220,2021-09-09
250000500,5,5,250001517,양지교,37.885470,127.755610,2021-09-09
250000500,5,6,250002123,초록지붕6차,37.880770,127.754700,2021-09-09
